name,type,lat,lon,capacity_mw
Unbekannt,Solar,51.37135906,10.31225808,7.83612
Unbekannt,Bioenergy,50.92331164,6.856303572,2.0
Unbekannt,Wind,52.78852439,13.53594015,2.0
Unbekannt,Solar,51.70963596,8.691928488,1.0143
Unbekannt,Solar,51.92478368,12.44189854,2.618
Unbekannt,Solar,52.45178205,11.70301737,1.0143
Unbekannt,Solar,50.87345649,12.90856318,1.44384
Unbekannt,Solar,50.88609728,11.61080476,2.0064
Unbekannt,Wind,51.77173212,7.860556553,2.3
Unbekannt,Solar,50.77284115,12.86007415,2.66112
Unbekannt,Solar,51.27896339999999,14.10408515,3.807
Unbekannt,Solar,50.34836246,8.531512165,1.76256
Unbekannt,Solar,51.2860647,11.40435071,1.40616
Unbekannt,Bioenergy,48.02911733,8.38193886,1.937
Unbekannt,Solar,50.02828566,10.20555522,3.86925
Unbekannt,Solar,51.97784035,13.09172188,3.91908
Unbekannt,Solar,49.35813733,7.26176316,2.18736
Unbekannt,Solar,47.66033991,10.35651722,1.71072
Unbekannt,Wind,54.15919898,9.019624159,3.075
Unbekannt,Solar,50.99049648,13.14387915,5.91168
Unbekannt,Solar,48.82953604,12.60365277,1.10691
Unbekannt,Solar,50.99049648,13.14387915,1.07724
Unbekannt,Solar,50.82145768,10.98415482,1.19427
Unbekannt,Solar,48.6349765,11.75863236,1.2054
Unbekannt,Solar,48.8160663,12.40504418,1.416
Unbekannt,Solar,50.12073963,8.793000508,3.012
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,50.88081097,11.52550259,2.5
Unbekannt,Wind,51.02089585,11.48836423,2.0
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Wind,51.09467656,6.580410747,6.74
Unbekannt,Bioenergy,49.22487129,11.4515954,2.075
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,49.82370494,10.7406032,3.075
Unbekannt,Wind,51.49569534,9.140621145,2.3
Unbekannt,Wind,49.82370494,10.7406032,3.075
Unbekannt,Wind,51.77173212,7.860556553,4.6
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,53.2837719,7.324891728,3.05
Unbekannt,Wind,51.09467656,6.580410747,6.75
Unbekannt,Geothermie,47.96663006,11.76738013,7.0
Unbekannt,Wind,54.7498708,9.163283234,2.3
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,52.66992992,9.640754193,2.3
Unbekannt,Wind,49.82370494,10.7406032,3.075
Unbekannt,Bioenergy,51.52967789,9.910231481,2.4
Unbekannt,Wind,48.49464788,9.681205523,2.0
Unbekannt,Wind,52.83245523,8.314742445,2.3
Unbekannt,Bioenergy,51.59078267,9.883261385,1.03
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Wind,53.64490545,13.10853665,3.075
Unbekannt,Wind,52.66992992,9.640754193,2.3
Unbekannt,Bioenergy,54.15919898,9.019624159,1.413
Unbekannt,Bioenergy,51.36378761,10.17003409,1.165
Unbekannt,Bioenergy,49.45427341,9.763207643,1.17
Unbekannt,Wind,54.19887575,9.134723169,2.3
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,52.78852439,13.53594015,2.0
Unbekannt,Bioenergy,51.74236539,14.59260946,1.165
Unbekannt,Wind,54.080186,13.13968196,3.075
Unbekannt,Wind,53.34302934,7.999310233,3.05
Unbekannt,Wind,52.67511645,11.71731729,3.0
Unbekannt,Wind,53.12119604,9.129366215,1.6
Unbekannt,Bioenergy,49.34781169,12.6109737,1.54
Unbekannt,Wind,54.15919898,9.019624159,3.075
Unbekannt,Wind,53.12758273,12.13257888,2.0
Unbekannt,Wind,52.41113073,9.676290819,1.5
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,53.2837719,7.324891728,3.05
Unbekannt,Wind,49.81149657,11.58480313,3.0
Unbekannt,Bioenergy,51.22085354,9.306152614,1.03
Unbekannt,Wind,54.15919898,9.019624159,3.075
Unbekannt,Wind,52.8331609,12.37310621,2.0
Unbekannt,Wind,49.78196157,7.955579146,2.4
Unbekannt,Wind,52.24011397,10.24945696,2.3
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Wind,54.080186,13.13968196,3.075
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,49.71270522,6.826569773,2.5
Unbekannt,Bioenergy,53.22376428,10.26854152,2.126
Unbekannt,Wind,51.68593538,11.76851004,2.2
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Wind,49.95431048,7.708706633,3.0
Unbekannt,Bioenergy,48.24547146,11.56014298,1.189
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Bioenergy,48.71532654,8.95834921,1.165
Unbekannt,Wind,52.52731553,14.36314854,2.3
Unbekannt,Wind,54.19887575,9.134723169,2.3
Unbekannt,Bioenergy,51.28844164,13.53745872,1.191
Unbekannt,Bioenergy,52.95353805,7.445801814,1.2
Unbekannt,Wind,53.55641918,8.33683235,2.3
Unbekannt,Bioenergy,53.43922941,8.826961387,6.355
Unbekannt,Wind,53.34302934,7.999310233,3.05
Unbekannt,Wind,51.20564873,11.95568101,2.3
Unbekannt,Wind,53.2837719,7.324891728,3.05
Unbekannt,Wind,54.7498708,9.163283234,2.3
Unbekannt,Wind,50.02903389999999,7.54998161,3.37
Unbekannt,Wind,51.70583442,12.03755537,2.3
Unbekannt,Wind,54.19887575,9.134723169,2.3
Unbekannt,Bioenergy,51.65804063,11.39648027,1.444
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Wind,51.91727553,7.739030684,2.05
Unbekannt,Wind,53.4981318,13.99509922,2.3
Unbekannt,Bioenergy,53.05232579999999,7.41132163,1.131
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Solar,51.60667767,13.72734129,1.833053
Unbekannt,Solar,48.86540495,12.44347768,1.79778
Unbekannt,Wind,50.02011012,7.647530718,7.58
Unbekannt,Wind,50.85357601,11.36560303,2.3
Unbekannt,Wind,49.78196157,7.955579146,2.4
Unbekannt,Wind,51.79319022,7.737200615,2.3
Unbekannt,Wind,48.46257012,9.766718363,2.0
Unbekannt,Wasserkraft,48.55782024,7.916951416,1.32
Unbekannt,Wasserkraft,48.55782024,7.916951416,1.32
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Wind,51.59158468,11.90661889,2.0
Unbekannt,Wind,50.99527784,11.62527701,2.3
Unbekannt,Wind,53.00839226,13.34363365,2.0
Unbekannt,Wind,50.03529305,7.2867391,3.075
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Solar,52.52872008,10.64605959,7.17492
Unbekannt,Wind,51.68593538,11.76851004,2.2
Unbekannt,Wind,53.4981318,13.99509922,2.3
Unbekannt,Bioenergy,52.60990805,8.365005796,1.064
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Solar,52.18726439,14.23457949,1.96742
Unbekannt,Bioenergy,53.05232579999999,7.41132163,1.131
Unbekannt,Bioenergy,51.49914725,13.75564663,1.191
Unbekannt,Wind,49.82370494,10.7406032,3.075
Unbekannt,Wind,53.2837719,7.324891728,3.05
Unbekannt,Wind,51.72934506,13.89872525,2.3
Unbekannt,Wind,53.00839226,13.34363365,2.0
Unbekannt,Wind,53.10711445,14.24855331,2.5
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Solar,53.4981318,13.99509922,2.76
Unbekannt,Wind,53.33163536,14.32975867,2.3
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Solar,51.4714357,13.31399335,5.68008
Unbekannt,Bioenergy,51.77502844,12.62029757,1.445
Unbekannt,Wind,54.40114099,9.865914578,3.17
Unbekannt,Solar,48.22641438,9.862982879,1.7937
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,54.32449622,11.04372963,2.323
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,53.69362460000001,13.23281329,2.3
Unbekannt,Wind,54.7498708,9.163283234,3.37
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,50.91174056,10.22631051,1.5
Unbekannt,Bioenergy,48.39539424,8.723143778,1.8
Unbekannt,Bioenergy,52.29237927,14.51588628,1.6
Unbekannt,Solar,51.37090682,11.007741,5.4096
Unbekannt,Wind,53.00839226,13.34363365,2.0
Unbekannt,Wind,52.8331609,12.37310621,2.0
Unbekannt,Bioenergy,47.83165448,12.09973948,4.399
Unbekannt,Solar,53.91552858,13.3284011,6.440805
Unbekannt,Wind,52.33630744,12.70275068,2.0
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,50.85357601,11.36560303,2.3
Unbekannt,Wind,52.67511645,11.71731729,3.0
Unbekannt,Solar,50.14359266,11.72133443,2.09996
Unbekannt,Bioenergy,53.49045302,9.14253776,1.064
Unbekannt,Wind,52.86894916,9.500508353,2.0
Unbekannt,Wind,51.7199406,8.828694039,2.0
Unbekannt,Wind,51.20564873,11.95568101,2.3
Unbekannt,Solar,53.98483205,13.16779842,1.436925
Unbekannt,Bioenergy,50.10822229,9.86797377,1.19
Unbekannt,Wind,52.34078611,13.69214554,2.0
Unbekannt,Wind,49.81149657,11.58480313,3.0
Unbekannt,Wind,51.68593538,11.76851004,2.2
Unbekannt,Bioenergy,51.28353301,12.08569438,1.445
Unbekannt,Wind,53.69362460000001,13.23281329,2.3
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Wind,49.40381904,6.974549359,2.5
Unbekannt,Wind,52.66992992,9.640754193,2.3
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Wind,49.72066511,7.75893772,3.37
Unbekannt,Wind,51.97210749,14.09737556,2.0
Unbekannt,Wind,53.12119604,9.129366215,2.3
Unbekannt,Solar,51.97784035,13.09172188,2.45553
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,53.34302934,7.999310233,3.05
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,52.34078611,13.69214554,2.0
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Solar,50.25657446,7.075623034,9.0
Unbekannt,Wind,54.080186,13.13968196,3.075
Unbekannt,Wind,51.68593538,11.76851004,2.2
Unbekannt,Wind,53.4981318,13.99509922,2.3
Unbekannt,Solar,49.68005427,8.044978886,6.403
Unbekannt,Wind,51.58984546,14.02627413,2.5
Unbekannt,Wind,49.68005427,8.044978886,3.075
Unbekannt,Wind,50.03529305,7.2867391,3.075
Unbekannt,Wind,52.86894916,9.500508353,2.0
Unbekannt,Wind,54.40114099,9.865914578,3.17
Unbekannt,Wind,54.15919898,9.019624159,3.075
Unbekannt,Wind,52.98068643,12.26444711,2.0
Unbekannt,Wind,52.86894916,9.500508353,2.0
Unbekannt,Bioenergy,47.96023952,8.503400567,4.885
Unbekannt,Bioenergy,50.24686767,12.06524125,1.224
Unbekannt,Solar,51.3465673,8.258901622,1.2348
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,51.97210749,14.09737556,2.0
Unbekannt,Wind,52.86894916,9.500508353,2.0
Unbekannt,Solar,51.3465673,8.258901622,4.04838
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Wind,52.23684321,7.376090648,2.3
Unbekannt,Wind,53.55641918,8.33683235,2.3
Unbekannt,Wind,52.67511645,11.71731729,2.3
Unbekannt,Wind,52.33876054,8.038738028,2.0
Unbekannt,Solar,51.82299847,8.439632297,2.0734
Unbekannt,Wind,49.68005427,8.044978886,3.075
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Wind,53.33163536,14.32975867,2.3
Unbekannt,Wind,49.98598794,7.645873737,7.58
Unbekannt,Wind,50.0559227,7.351117755,2.3
Unbekannt,Wind,51.32438321,8.949177983,2.3
Unbekannt,Bioenergy,50.96064271,11.87858888,1.591
Unbekannt,Solar,47.94017088,10.06697456,1.50075
Unbekannt,Wind,51.82223497,13.6803111,2.3
Unbekannt,Wind,52.98068643,12.26444711,2.0
Unbekannt,Wind,51.00151127,6.413915311,2.05
Unbekannt,Bioenergy,53.65347548,7.44047139,1.538
Unbekannt,Wind,52.5511894,9.468137185,3.05
Unbekannt,Wind,53.16045791,11.69596774,3.05
Unbekannt,Solar,54.86373791,8.89902885,2.98356
Unbekannt,Bioenergy,52.66832389,14.36620673,2.0
Unbekannt,Wind,53.89494163,11.34622191,2.3
Unbekannt,Wind,53.4981318,13.99509922,2.3
Unbekannt,Wind,52.33876054,8.038738028,2.0
Unbekannt,Wind,50.13331386,6.234380916,2.3
Unbekannt,Solar,54.86373791,8.89902885,2.989885
Unbekannt,Wind,52.33630744,12.70275068,2.0
Unbekannt,Wind,53.69362460000001,13.23281329,7.58
Unbekannt,Wind,49.78196157,7.955579146,2.4
Unbekannt,Wind,50.02903389999999,7.54998161,3.37
Unbekannt,Wind,49.93847143,7.395303913,3.05
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,53.38695982,8.118822915,3.37
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Wind,53.69362460000001,13.23281329,2.3
Unbekannt,Wind,49.68005427,8.044978886,3.17
Unbekannt,Wind,53.16045791,11.69596774,2.3
Unbekannt,Wind,53.4981318,13.99509922,3.05
Unbekannt,Wind,54.52763261,9.085206794,2.4
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Wind,51.10494207,10.65248767,3.075
Unbekannt,Wind,51.13308595,11.40427698,2.0
Unbekannt,Solar,49.95219962,8.014700759,1.01361
Unbekannt,Wind,49.72066511,7.75893772,3.37
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Wind,53.00839226,13.34363365,2.0
Unbekannt,Wind,54.18670931,13.19281952,3.075
Unbekannt,Solar,51.8457141,6.274363601,1.00848
Unbekannt,Wind,50.11590007,7.571435523,3.17
Unbekannt,Wind,52.33630744,12.70275068,2.0
Unbekannt,Wind,54.15919898,9.019624159,3.075
Unbekannt,Solar,50.05984757,6.605581841,5.61792
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Wind,51.00151127,6.413915311,2.05
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Solar,53.66041721,13.5505001,1.21824
Unbekannt,Solar,51.96323729,11.67745039,1.000335
Unbekannt,Solar,49.18204725,8.746112419,1.068
Unbekannt,Solar,52.13443253,10.96260965,3.20016
Unbekannt,Solar,51.2860647,11.40435071,2.52
Unbekannt,Wind,51.82223497,13.6803111,2.3
Unbekannt,Solar,50.55249147,7.912243662,1.77552
Unbekannt,Wind,53.4981318,13.99509922,2.3
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Solar,49.20780579,12.24314295,1.01071
Unbekannt,Wind,50.77369366,8.195516999,2.3
Unbekannt,Geothermie,47.96054846,11.63560393,4.58
Unbekannt,Wind,51.10494207,10.65248767,3.075
Unbekannt,Wind,49.69918164,8.13792608,3.37
Unbekannt,Wind,52.74354092,7.600303462,2.3
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Wind,50.03529305,7.2867391,3.075
Unbekannt,Wind,49.81149657,11.58480313,3.0
Unbekannt,Wind,54.18670931,13.19281952,3.075
Unbekannt,Solar,48.95033713,12.26183761,1.08
Unbekannt,Wind,53.16045791,11.69596774,3.05
Unbekannt,Wind,49.72066511,7.75893772,3.37
Unbekannt,Wind,53.80859523,13.02223193,3.05
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,53.38695982,8.118822915,3.37
Unbekannt,Wind,53.55641918,8.33683235,2.3
Unbekannt,Wind,54.18670931,13.19281952,3.075
Unbekannt,Solar,51.35865993,10.81576224,2.208
Unbekannt,Wind,53.38695982,8.118822915,3.37
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Bioenergy,47.96023952,8.503400567,1.248
Unbekannt,Solar,51.59158468,11.90661889,5.00388
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Wind,49.68005427,8.044978886,3.075
Unbekannt,Solar,51.46547582,13.5106866,1.81044
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Wind,50.60494831,8.45235804,2.4
Unbekannt,Solar,49.33868657,8.643158081,1.09368
Unbekannt,Solar,50.01112578,9.839516434,2.85732
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,53.78019512,13.77001963,2.0
Unbekannt,Solar,52.36135617,12.17256416,4.16064
Unbekannt,Solar,49.41677935,7.810308275,1.23231
Unbekannt,Solar,51.50254789,8.43837583,1.54845
Unbekannt,Solar,48.48407995,10.83788767,5.148
Unbekannt,Solar,48.36378126,10.15542896,5.10096
Unbekannt,Wind,53.80859523,13.02223193,3.05
Unbekannt,Solar,53.02274432,11.76473828,2.133
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Solar,51.65335964,11.49021577,3.85488
Unbekannt,Solar,51.63583261,11.17704931,4.63788
Unbekannt,Wind,52.52731553,14.36314854,2.3
Unbekannt,Solar,52.37622381,10.76046582,1.03804
Unbekannt,Solar,50.15261426,7.403059503,1.452
Unbekannt,Solar,51.29298007,12.20889856,1.95118
Unbekannt,Solar,50.05984757,6.605581841,1.12596
Unbekannt,Solar,49.64957166,12.42126332,1.97568
Unbekannt,Solar,50.41586644,7.451128945,1.21275
Unbekannt,Solar,52.8331609,12.37310621,2.8826
Unbekannt,Solar,51.41905615,6.692425379,1.08288
Unbekannt,Wind,53.8719244,13.23145955,2.0
Unbekannt,Solar,49.22872034,7.543057763,2.7048
Unbekannt,Solar,51.41905615,6.692425379,1.03608
Unbekannt,Solar,50.55249147,7.912243662,3.56328
Unbekannt,Solar,48.82989594,9.793878,6.83364
Unbekannt,Solar,48.77622826,10.78032186,1.528835
Unbekannt,Solar,54.76340345,9.318689925,1.54202
Unbekannt,Solar,52.08586486,8.519334094,2.80512
Unbekannt,Wind,50.77369366,8.195516999,2.3
Unbekannt,Solar,51.48882637,11.66600248,4.24512
Unbekannt,Solar,51.70451852,6.803066986,1.073
Unbekannt,Solar,49.27851371,11.47455828,1.35696
Unbekannt,Solar,50.43317743,12.6955755,2.39316
Unbekannt,Solar,51.50265475,10.81927606,1.5168
Unbekannt,Solar,52.62547253,10.21938813,3.17952
Unbekannt,Wind,51.04904664,6.586526072,2.5
Unbekannt,Wasserkraft,48.14662955,12.23991082,5.0
Unbekannt,Wind,52.8866613,8.395029736,2.0
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,53.55641918,8.33683235,2.3
Unbekannt,Wind,49.69918164,8.13792608,3.37
Unbekannt,Wind,49.67020821,6.674241591,2.3
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,49.81149657,11.58480313,3.0
Unbekannt,Wind,53.80859523,13.02223193,3.05
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,49.68005427,8.044978886,3.075
Unbekannt,Wind,49.68005427,8.044978886,3.17
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,50.11590007,7.571435523,3.37
Unbekannt,Wind,51.32438321,8.949177983,2.3
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,50.60584277,7.721696105,3.2
Unbekannt,Solar,51.50265475,10.81927606,1.12512
Unbekannt,Wind,49.69918164,8.13792608,3.37
Unbekannt,Wind,52.5511894,9.468137185,3.05
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,53.15361182,12.49034855,2.0
Unbekannt,Wind,51.73719571,7.919879278,4.1
Unbekannt,Wind,53.38695982,8.118822915,3.37
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,49.79087287,9.731227262,2.4
Unbekannt,Wind,49.68005427,8.044978886,3.17
Unbekannt,Wind,49.85622761,8.050432333,2.4
Unbekannt,Wind,49.78196157,7.955579146,2.4
Unbekannt,Wind,50.02903389999999,7.54998161,3.37
Unbekannt,Solar,51.35865993,10.81576224,1.526
Unbekannt,Wind,50.0559227,7.351117755,2.3
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,50.11590007,7.571435523,3.17
Unbekannt,Wind,50.58506696,11.98373963,2.05
Unbekannt,Wind,53.80859523,13.02223193,2.3
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,50.11590007,7.571435523,3.17
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,49.68005427,8.044978886,3.075
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,53.12758273,12.13257888,2.3
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,50.0559227,7.351117755,2.3
Unbekannt,Solar,50.95924979999999,7.699426725,1.0004
Unbekannt,Solar,51.02089585,11.48836423,2.04624
Unbekannt,Wind,52.5511894,9.468137185,3.05
Unbekannt,Solar,49.18221856,6.823003115,1.2054
Unbekannt,Solar,50.8781044,12.10358513,1.1891
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Solar,51.49473667,14.40133279,4.32837
Unbekannt,Wind,50.02903389999999,7.54998161,3.37
Unbekannt,Solar,52.66832389,14.36620673,1.01332
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Solar,52.89907022,13.89943307,8.22024
Unbekannt,Solar,50.58804005,8.621030288,3.45
Unbekannt,Solar,51.43205415,14.22002732,4.565
Unbekannt,Solar,51.03805347,14.05808715,1.89673
Unbekannt,Solar,51.59158468,11.90661889,4.87296
Unbekannt,Solar,50.90257088,12.30552054,2.19456
Unbekannt,Solar,53.75106072,13.31028713,1.2397
Unbekannt,Solar,48.09228218,7.629843369,7.65792
Unbekannt,Solar,48.63637713,11.33548213,1.21716
Unbekannt,Solar,49.27851371,11.47455828,1.32741
Unbekannt,Solar,49.86508464,11.78000091,3.0855
Unbekannt,Solar,53.19941042,11.38287248,1.2535
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Solar,47.78920439,10.35816288,5.81484
Unbekannt,Solar,49.60633687,8.430945934,3.8
Unbekannt,Wind,53.80859523,13.02223193,3.05
Unbekannt,Wind,51.91216161,7.841217365,2.0
Unbekannt,Wind,49.78196157,7.955579146,2.4
Unbekannt,Wind,50.11590007,7.571435523,3.17
Unbekannt,Wind,50.56501127,9.191357204,2.3
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,52.70354086,8.544698097,6.9
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,50.77369366,8.195516999,2.3
Unbekannt,Bioenergy,49.96968059,8.201653991,1.2
Unbekannt,Wind,51.77212249999999,11.47744471,2.3
Unbekannt,Wind,50.02903389999999,7.54998161,3.37
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,49.76258163,8.282434498,2.3
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,50.11590007,7.571435523,3.37
Unbekannt,Wind,51.91216161,7.841217365,2.0
Unbekannt,Solar,52.81355321,9.946220956,1.96134
Unbekannt,Wind,50.11590007,7.571435523,3.17
Unbekannt,Wind,48.71377861,10.17830878,2.4
Unbekannt,Wind,50.0559227,7.351117755,2.3
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,53.63168406,7.618129335,3.0
Unbekannt,Wind,50.77369366,8.195516999,2.3
Unbekannt,Wind,51.91216161,7.841217365,2.0
Unbekannt,Wind,53.69362460000001,13.23281329,7.58
Unbekannt,Wind,53.96784432,8.982471025,2.3
Unbekannt,Wind,49.53682146,7.239978146,3.0
Unbekannt,Wind,51.53606122,11.77748373,3.17
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,53.34515115,11.94223779,2.5
Unbekannt,Solar,47.94385574,9.650166277,1.11524
Unbekannt,Solar,48.77097716,11.97290104,1.1858
Unbekannt,Solar,48.87997008,8.346197944,1.3824
Unbekannt,Wind,53.08369251,7.692656543,3.05
Unbekannt,Wind,49.57612245,8.314031624,2.3
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Wind,51.91216161,7.841217365,2.0
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Solar,51.70561987,7.746909098,1.02883
Unbekannt,Solar,48.69321817,12.2219841,1.00113
Unbekannt,Geothermie,47.99589956,11.68590341,5.0
Unbekannt,Solar,50.22873718,6.417240406,4.96155
Unbekannt,Wind,53.99851908,8.912644645,2.3
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Wind,49.36214538,11.58344833,2.4
Unbekannt,Solar,48.2718973,12.65680709,1.3209
Unbekannt,Wind,54.75615987,9.021524855,3.37
Unbekannt,Wind,51.53573552,13.38916951,2.0
Unbekannt,Wind,50.11590007,7.571435523,3.37
Unbekannt,Wind,52.8331609,12.37310621,2.0
Unbekannt,Wind,50.77369366,8.195516999,2.3
Unbekannt,Wind,49.36214538,11.58344833,2.4
Unbekannt,Wind,54.75615987,9.021524855,3.37
Unbekannt,Wind,53.40280144,7.726737323,2.3
Unbekannt,Solar,49.97933871,6.643850273,1.244
Unbekannt,Solar,53.65030384,12.31351105,2.335995
Unbekannt,Solar,50.05984757,6.605581841,1.27248
Unbekannt,Wind,51.01612218,6.517653124,2.05
Unbekannt,Solar,50.56312476,8.771280355,4.49282
Unbekannt,Solar,53.44595878,14.28475418,4.9824
Unbekannt,Wind,53.561074,13.56092856,2.3
Unbekannt,Wind,54.6940834,9.230393291,3.05
Unbekannt,Wind,54.01374969,11.68962555,2.3
Unbekannt,Solar,53.71667812,12.09363797,1.154
Unbekannt,Solar,49.20266497,8.104793792,1.00009
Unbekannt,Solar,49.60633687,8.430945934,1.1824
Unbekannt,Solar,48.30285644,11.23310897,1.7952
Unbekannt,Solar,49.41470927,7.210673808,4.12896
Unbekannt,Solar,53.44595878,14.28475418,4.02048
Unbekannt,Solar,50.92092038,10.90393247,5.682
Unbekannt,Solar,50.90257088,12.30552054,1.3248
Unbekannt,Solar,49.41677935,7.810308275,2.79888
Unbekannt,Solar,53.15361182,12.49034855,3.25584
Unbekannt,Solar,48.88196378,12.5649702,3.83523
Unbekannt,Solar,48.88196378,12.5649702,3.41334
Unbekannt,Wind,51.7199406,8.828694039,2.3
Unbekannt,Solar,50.58804005,8.621030288,1.78704
Unbekannt,Solar,51.43497524,10.38421151,1.008
Unbekannt,Solar,50.92766345,14.78971754,9.834
Unbekannt,Solar,51.98863818,12.36225372,1.03212
